영태전자공업,
승리기계제작소,
서진식품,
케니상사,
우생,
경일화학공업,
양우화학공업,
백산전자,
중원전자,
인성기연,
삼나스포츠,
풍진,
팬오션,2.0
금성전기,
럭키소재,
케이씨,3.0
신도리코,2.0
삼성카드,1.0
현대반도체,
제일기획,1.0
KT,1.0
KTB투자증권,3.0
교보증권,2.0
동아상호신용금고,
동원수산,3.0
동양네트웍스,3.0
신세계인터내셔날,2.0
신세계푸드,2.0
콤텍시스템,3.0
롯데관광개발,2.0
KTF,
황금에스티,3.0
LG유플러스,1.0
LG카드,
삼성생명,1.0
필룩스,3.0
자화전자,3.0
체시스,3.0
유나이티드제약,3.0
세종공업,3.0
아주캐피탈,2.0
KT&G,1.0
무학,2.0
두산중공업,1.0
SBS,2.0
LG디스플레이,1.0
신세계건설,3.0
NICE,2.0
인천도시가스,3.0
SK.1,1.0
한국토지신탁,2.0
지투알,3.0
백산,3.0
강원랜드,1.0
NAVER,1.0
신세계 I&C,3.0
카카오,1.0
한국가스공사,1.0
S&T홀딩스,3.0
엔씨소프트,1.0
팜스코,2.0
YG PLUS,3.0
CJ헬로,2.0
미래에셋증권,1.0
광주신세계,2.0
외환신용카드,
하나투어,2.0
키움증권,2.0
HDC아이콘트롤스,
상신브레이크,3.0
현대오토넷,
대우조선해양,1.0
두산인프라코어,1.0
한미반도체,2.0
주연테크,3.0
KSS해운,3.0
코스맥스비티아이,2.0
온미디어,
LG파워콤,
대우건설,1.0
포스코대우,1.0
유니온머티리얼,3.0
한국항공우주,1.0
동원F&B,2.0
우진플라임,3.0
포스코플랜텍,2.0
한전KPS,1.0
진양화학,3.0
LG생활건강,1.0
LG화학,1.0
한전기술,2.0
우리금융지주,
스카이라이프,2.0
한미글로벌,3.0
테이팩스,
신한지주,1.0
현대홈쇼핑,2.0
포스코강판,3.0
세아홀딩스,2.0
다스코,3.0
KTcs,3.0
케이티스,3.0
국민은행.1,
한라홀딩스,2.0
종근당바이오,3.0
팬택앤큐리텔,
코오롱인터,
현대로템,2.0
케이피케미칼,
S&T모티브,2.0
LG전자,1.0
STX조선해양,
세이브존I&C,3.0
셀트리온,1.0
삼성출판사,3.0
AJ렌터카,2.0
LG생명과학,2.0
휴켐스,2.0
대호에이엘,3.0
제로원인터랙티브,
대웅제약,2.0
한세엠케이,3.0
DSR제강,3.0
현대백화점,1.0
용평리조트,
한국금융지주,1.0
하이스틸,3.0
지역난방공사,2.0
롯데하이마트,2.0
코아스,3.0
STX중공업,3.0
유엔젤,3.0
농심홀딩스,2.0
금호타이어,2.0
나노메딕스,3.0
새론오토모티브,3.0
세진중공업,
GBS,
유니퀘스트,3.0
STX엔진,3.0
텔코웨어,3.0
에이블씨엔씨,3.0
GS,1.0
CJ CGV,2.0
현대리바트.1,2.0
오렌지라이프,
LIG넥스원,
사조해표,3.0
휴비스,2.0
일진다이아,3.0
휠라코리아,2.0
동양생명,2.0
HSD엔진,2.0
그린케미칼,3.0
대한제강,3.0
동양고속,3.0
이월드,3.0
대상홀딩스,2.0
TBH글로벌,2.0
엔케이,3.0
미래에셋생명,2.0
현대글로비스,1.0
하나금융지주,1.0
한화생명,1.0
진도,3.0
HDC현대EP,3.0
제주항공,2.0
평화산업,3.0
노루페인트,3.0
메타랩스,3.0
아모레퍼시픽,1.0
세원셀론텍,3.0
티웨이항공,
디아이씨,3.0
KEC,3.0
KPX홀딩스,3.0
기신정기,3.0
동양피스톤,
LF,2.0
이아이디,3.0
형지엘리트,3.0
후성,3.0
효성ITX,3.0
AJ네트웍스,
웅진씽크빅,3.0
JW홀딩스,3.0
SK이노베이션,1.0
한진중공업,2.0
CJ제일제당,1.0
비상교육,3.0
진양홀딩스,3.0
S&TC,3.0
SBS미디어홀딩스,2.0
아티스,3.0
해태제과식품,
파브코,
동성코퍼레이션,3.0
쌍방울,3.0
이연제약,3.0
웅진에너지,3.0
풍산,2.0
하이트맥주,
풀무원.1,
일진전기,3.0
신성이엔지.1,3.0
신성에프에이,3.0
한국철강,3.0
KB금융,1.0
한세실업,2.0
우진,3.0
미원홀딩스,3.0
삼성이미징,
LG하우시스,2.0
컨버즈,3.0
넥솔론,3.0
호전실업,
영원무역,1.0
씨에스윈드,2.0
GKL,1.0
현대푸드시스템,
락앤락,2.0
대성에너지,3.0
한진해운,2.0
우리들휴브레인,3.0
KC코트렐,3.0
조선선재,3.0
코오롱인더,2.0
아이마켓코리아,2.0
한국화장품,3.0
SJM,3.0
한국자산신탁,
현대에이치씨엔,2.0
대성산업,3.0
한미약품,2.0
인터지스,3.0
한전산업,3.0
화인베스틸,3.0
미원화학,3.0
시디즈,3.0
선진,3.0
메리츠금융지주,2.0
엔에스쇼핑,
코오롱플라스틱,3.0
BNK금융지주,1.0
DGB금융지주,2.0
이마트,1.0
핸즈코퍼레이션,
코오롱머티리얼,3.0
세화아이엠씨,
덴티움,
삼양사,2.0
코리아오토글라스,
DSR,3.0
애경유화,3.0
한국타이어,1.0
한국콜마,2.0
동일고무벨트,3.0
동아에스티,2.0
JB금융지주,2.0
한진칼,2.0
NHN엔터테인먼트,2.0
아세아시멘트,2.0
종근당,2.0
쿠쿠홀딩스,2.0
경남은행.1,2.0
광주은행.1,2.0
코스맥스,2.0
제이에스코퍼레이션,
해성디에스,
서연이화,2.0
만도,2.0
삼성바이오로직스,
디와이파워,3.0
SK디앤디,
한솔제지,2.0
이노션,
금호에이치티,
경보제약,
토니모리,
잇츠한불,
현대코퍼레이션홀딩스,
LS전선아시아,
JW생명과학,
두산밥캣,
화승엔터프라이즈,
샘표식품,
일동제약,
넷마블,
크라운제과,
현대중공업지주,
현대일렉트릭,
현대건설기계,
경동도시가스,
아시아나IDT,
미원에스씨,
오리온,
제일약품,
진에어,
삼양패키징,
롯데제과,
케이씨텍,
BGF리테일,
동아타이어,
쿠쿠홈시스,
SK케미칼,
롯데정보통신,
하나제약,
HDC현대산업개발,
효성화학,
효성티앤씨,
효성중공업,
효성첨단소재,
에어부산,
한일시멘트,
세아제강,
연합과기,
중국원양자원,2.0
엘브이엠씨홀딩스,2.0
평산차업,3.0
중국고섬,
SBI모기지,2.0
